spec_id,hyptan_modellm,tidied_sa,empty,D_sass,C_sass,D_error,C_error,D_sa_fs,C_sa_fs,data,k2,aelm,tidied_ae,seam,vintage,A_ae_fs,B_ae_fs,A_error,B_error,ct_mm,use_fs,use_fs_lo,use_fs_hi,t_20,t_20_error_dist,t_20_lo,t_20_hi,t_20_lo_dist,t_20_hi_dist,n
15098_181B_1965__Base_Transverse,,,FALSE,75.15525631459445,42.950015669345746,26.546175116659768,33.042730451400644,89.03760925577092,48.85589802228692,,,,,,1960,21.343904367066408,21.460019827252466,5.151175455410308,7.802482556795691,5.04,42.803924194318874,29.850266182112872,55.75758220652487,85.97807551639745,35,59.431900399737685,112.52425063305722,50.97807551639745,120.97807551639745,6
15107_7224-01_1951__Base_Transverse,,,FALSE,71.69676130147975,25.66025331098393,11.106253139238271,9.028116520051386,90.40264365442093,38.719076840395694,,,,,,1950,18.111570247933884,13.566115702479333,6.298734590489705,7.7075243737441195,4,31.677685950413217,17.67142698617939,45.68394491464704,95.7924146309853,35,84.68616149174703,106.89866777022358,60.792414630985306,130.79241463098532,6
15144_173_1962__Base_Transverse,,,FALSE,35.011571047752426,6.465018880823837,12.310049814478454,12.43024164952535,53.7174534006936,19.523842410235602,,,,,,1960,37.91272189349113,23.050295857988168,5.071187049266903,7.092909930338332,4,60.9630177514793,48.798920771874066,73.12711473108453,38.54519003619976,35,26.23514022172131,50.85523985067822,3.545190036199763,73.54519003619976,6
15146_X6410_1960__Base_Transverse,,,FALSE,33.57421085844964,-27.044998405505428,11.62268982086925,39.38991340204619,47.57421085844964,-21.044998405505428,,,,,,1960,35.73333333333335,-9.799999999999951,3.8285477374296626,13.468811710351027,5,25.933333333333398,8.635973885552708,43.23069278111409,13.787682806073377,35,2.164992985204128,25.410372626942625,-21.212317193926623,48.78768280607338,6
15147_6625-01_2020__Base_Transverse,,,FALSE,35.837720352111766,6.834566414221747,18.922973898607303,24.348329007039222,57.6024262344647,24.481625237751157,,,,,,2020,31.46512336277798,2.98507462686564,3.1781052010903683,5.006122337686091,3.35,34.45019798964362,26.26597045086716,42.63442552842008,-36.4269996786951,35,-55.3499735773024,-17.504025780087794,-71.4269996786951,-1.426999678695097,6
15151_220_1938__Base_Transverse,,,FALSE,33.387191300460735,15.21348810397601,9.25277467908009,16.58593032232707,47.387191300460735,21.21348810397601,,,,,,1930,27.546882417450217,-5.971189827832495,5.4826282615908015,11.285506289367023,5,21.575692589617724,4.8075580386599,38.34382714057555,74.1985479983267,35,64.94577331924661,83.4513226774068,39.1985479983267,109.1985479983267,6
15155_220_1980__Base_Transverse,,,FALSE,-70.75364043501236,-237.3780213024108,158.1004500340085,335.7032171351585,-63.96273134410327,-235.86893039331989,,,,,,1980,75.43897026187337,107.67095724219622,83.12039315704128,189.38596894489356,7.51,183.1099275040696,-89.39643459786525,455.61628960600444,57.4844160826731,158.1004500340085,-100.6160339513354,215.5848661166816,-100.6160339513354,215.5848661166816,6
15165_0405-01_1955__Base_Transverse,,,FALSE,33.222439958094974,7.147161612018969,151.78353477299166,139.41967545167734,61.222439958094974,35.14716161201897,,,,,,1950,26.840241822647908,-8.097567424643042,3.414101564652576,4.2890422674779165,2.5,18.742674398004866,11.039530565874372,26.44581823013536,90.91223100253265,151.78353477299166,-60.87130377045901,242.6957657755243,-60.87130377045901,242.6957657755243,6
15166_138_1959__Base_Transverse,,,FALSE,64.46658142221945,39.72258898591727,4.351747606846296,6.926163893007167,78.43716965751356,45.699059574152564,,,,,,1950,9.14757868547004,3.591775747374413,1.2440433237124158,2.3142166010033765,5.01,12.739354432844452,9.181094508128659,16.297614357560246,216.5152355108853,35,212.16348790403902,220.8669831177316,181.5152355108853,251.5152355108853,6
15167_138_1965__Base_Transverse,,,FALSE,119.93897216320498,98.159349704558,6.107010956901976e-14,7.545090382825999e-14,133.82132510438146,104.06523205749917,,,,,,1960,13.138394214314916,12.834514730465735,8.606224870898773,12.937319397768604,5.04,25.97290894478065,4.4293646761132734,47.516453213448024,189.45682152711888,35,189.45682152711882,189.45682152711893,154.45682152711888,224.45682152711888,6
15168_400_1961__Base_Transverse,,,FALSE,55.61595379759845,32.79854052776463,9.904816828650631,20.76583763493452,55.72504470668936,32.82278295200705,,,,,,1960,18.024649161727975,11.39049441275157,3.219013259774834,7.4997020779142485,9.96,29.415143574479544,18.69642823679046,40.13385891216863,61.41720428020918,35,51.512387451558546,71.32202110885981,26.417204280209177,96.41720428020918,6
15172_300A_1950__Base_Transverse,,,FALSE,77.76354310621663,40.97141626319122,19.773647464229366,21.732628627923646,77.81808856076208,40.98353747531243,,,,,,1950,123.9373481084017,131.26819972598528,34.75712644490348,48.92024619117885,9.98,255.20554783438698,171.52817519830464,338.88292047046934,45.36757723983902,35,25.593929775609656,65.14122470406839,10.367577239839022,80.36757723983902,6
15173_2408-05_1984__Base_Transverse,,,FALSE,-20.636691861575173,60.9237314380366,22.518819117755676,22.104513011676758,-6.495515390986936,67.13549614391896,,,,,,1980,8.048289738430576,17.60563380281692,2.3285213776975846,3.049385224593121,4.97,25.653923541247497,20.276016938956793,31.0318301435382,39.07989570557059,35,16.561076587814917,61.59871482332627,4.079895705570593,74.07989570557059,6
15176_2403-12_1961__Base_Transverse,,,FALSE,10.526751289076138,51.17425127278362,6.297258005047465,10.19824923909054,24.809104230252608,57.597780684548326,,,,,,1960,9.273436302697812,17.072081811644317,2.5975960402453824,4.837378529802492,4.94,26.345518114342127,18.910543544294253,33.78049268439,60.99837922040934,35,54.70112121536187,67.2956372254568,25.99837922040934,95.99837922040933,6
15177_021D_1981__Base_Transverse,,,FALSE,8.427361528562335,36.285611001389626,9.530347981578121e-15,1.023327305543439e-14,22.427361528562336,42.285611001389626,,,,,,1980,25.072706770077424,2.8807342485059264,2.6469042620060708,3.756610651483718,5,27.95344101858335,21.54992610509356,34.35695593207314,-52.03369134879345,35,-52.033691348793454,-52.03369134879344,-87.03369134879344,-17.033691348793447,6
15178_2403-12_1961__Base_Transverse,,,FALSE,-249.45297835615702,-314.1637961901386,145.26134433837032,157.0818980950694,-235.5118018855688,-308.21085501366804,,,,,,1960,-33.2117034113029,-49.293612697803454,30.891338403147856,42.435795947266726,5.02,-82.50531610910636,-155.83245045952094,-9.178181758691778,97.1971173343486,145.26134433837032,-48.06422700402172,242.45846167271893,-48.06422700402172,242.45846167271893,6
15243_1615-01_1965__Base_Transverse,,,FALSE,62.3167799513679,51.87208364149946,4.304208953594681,9.74058585856414,76.45795642195614,58.08384834738182,,,,,,1960,16.596716098114108,11.824691951501762,2.9069313777893058,7.163893858345231,4.97,28.42140804961587,18.35058281348133,38.49223328575041,93.17516367361065,35,88.87095472001597,97.47937262720534,58.175163673610655,128.17516367361065,6
15248_220_1937__Base_Transverse,,,FALSE,43.5284166539653,-18.20067015486921,7.258968895290054,41.58197836939416,62.23429900690648,-5.141846625457447,,,,,,1930,22.889908256880727,21.63417431192668,3.521769666015179,20.824953753965243,4,44.52408256880741,20.177359148826984,68.87080598878784,62.92115050418465,35,55.6621816088946,70.1801193994747,27.921150504184652,97.92115050418465,6
15249_220_1937__Base_Transverse,,,FALSE,10.96450252806687,24.65805925380044,1.7648905096326617,1.3886576109092932,29.670384881008047,37.716882783212206,,,,,,1930,40.920000000000066,1.9599999999999462,7.239709938940914,8.892296291359903,4,42.88000000000001,26.747993769699193,59.01200623030083,-372.8996089071672,35,-374.66449941679986,-371.1347183975345,-407.8996089071672,-337.8996089071672,6
15251_220_2014__Base_Transverse,,,FALSE,45.80140819854606,38.75920274528129,6.169188483701527,37.872613473242176,52.619590016727884,40.27435426043281,,,,,,2010,94.5372714486639,38.869198312236286,5.352771877679491,33.22114825406352,7.5,133.4064697609002,94.83254962915719,171.9803898926432,-24.612269817759696,35,-30.78145830146122,-18.44308133405817,-59.612269817759696,10.387730182240304,6
15252_220_2014__Base_Transverse,,,FALSE,36.048029410791756,27.805523841324717,6.316133298332496,27.38869123685106,41.50257486533721,29.01764505344593,,,,,,2010,108.0188813174333,-43.824531516184095,5.313529316339426,23.65307347383103,8,64.1943498012492,35.22774701107875,93.16095259141966,99.78273366469485,35,93.46660036636234,106.09886696302735,64.78273366469485,134.78273366469483,6
15253_220_1994__Base_Transverse,,,FALSE,40.863380933355664,29.87637732439864,3.978158025630642,28.18499074431607,49.863380933355664,31.87637732439864,,,,,,1990,45.066661839378014,60.84918041689667,0.9182306667253094,6.645951251613704,6.7,105.91584225627469,98.35166033793567,113.4800241746137,36.73199008173392,35,32.75383205610328,40.71014810736456,1.7319900817339189,71.73199008173393,6
15261_210C_1966__Base_Transverse,,,FALSE,43.067009956044636,24.311591560953968,3.380732579827057,12.391472288318917,50.076100865135544,25.869167318529726,,,,,,1960,18.568270231508116,11.99297994398794,0.6617960713556591,2.5334896301612035,7.43,30.561250175496056,27.365964473979194,33.75653587701292,53.164378933557,35,49.78364635372995,56.54511151338406,18.164378933557003,88.164378933557,6
15263_7221-10_2005__Base_Transverse,,,FALSE,53.7479878730574,41.884855723901495,11.169943138216881,34.45662310061106,60.53889696396649,43.3939466329924,,,,,,2000,57.02741220738145,20.580115157518026,8.24659660729729,26.510326062978717,7.51,77.60752736489948,42.85060469462347,112.3644500351755,-17.534793925851595,35,-28.704737064068475,-6.364850787634714,-52.534793925851595,17.465206074148405,6
15272_BD13541_2012__Base_Transverse,,,FALSE,31.934368951280568,21.058300506251058,8.647089286817092,17.948838087796158,31.934368951280568,21.058300506251058,,,,,,2010,86.27559055118112,56.81718589524142,6.347594071531725,14.686692506281195,10,143.09277644642253,122.05848986860963,164.12706302423544,7.370475473182168,35,-1.276613813634924,16.01756475999926,-27.629524526817832,42.37047547318217,6
15276_3006-01_1941__Base_Longitudinal,,,FALSE,38.94316110874838,1.87945065096425,5.3606475161528815,4.1671742738680075,57.64904346168956,14.938274180376014,,,,,,1940,23.412908644527743,42.04952190205451,3.840379916346682,5.189283449982972,4,65.46243054658225,56.4327671802526,74.4920939129119,56.436592932447276,35,51.075945416294395,61.79724044860016,21.436592932447276,91.43659293244727,12
15292_300A_1954__Base_Transverse,,,FALSE,37.79432109087184,13.59407005642936,4.059806591922059,8.554197400686148,44.61250290905366,15.109221571580875,,,,,,1950,18.653968253968255,24.26666666666667,1.0084100874693533,2.787006890448494,7.5,42.920634920634924,39.12521794271708,46.71605189855277,45.45058636619002,35,41.390779774267955,49.51039295811208,10.450586366190016,80.45058636619001,6
15308_177A_2012__Base_Transverse,,,FALSE,33.91456376855887,30.580428671264904,4.904102283938892,15.881891593111943,40.978200132195234,32.150125640961875,,,,,,2010,72.04989361493277,82.47002978721004,3.6051728992329637,12.693890244006516,7.41,154.5199234021428,138.22086025890331,170.8189865453823,20.687063780765047,35,15.782961496826156,25.59116606470394,-14.312936219234953,55.687063780765044,6
15311_177A_1958__Base_Transverse,,,FALSE,117.90053877724203,138.3242480102452,5.222193120314488,9.330829067429518,132.55936230665378,145.31248330436287,,,,,,1950,12.473815620524473,7.784418685561828,3.454288202844539,6.8307826058246635,4.86,20.2582343060863,9.9731634974171,30.5433051147555,273.05136128103345,35,267.82916816071895,278.27355440134795,238.05136128103345,308.05136128103345,6
15324_301A_1951__Base_Transverse,,,FALSE,-2.219745250601851,26.859536153159503,11.999837880118003,7.351056693059508,16.486137102339327,39.918359682571264,,,,,,1950,13.767292825172927,15.750712057507124,1.3796105403258954,1.6334093253576019,4,29.518004882680053,26.504985016996557,32.53102474836355,32.2822132348026,35,20.282375354684596,44.2820511149206,-2.7177867651974026,67.2822132348026,12
15332_300B_1954__Base_Transverse,,,FALSE,37.022543886948505,-9.449469517914963,19.754398290618372,45.71096805766108,46.11077918106615,-7.378881282620845,,,,,,1950,22.29757604419269,8.38171518267716,6.734688973858273,16.703050858433667,6.67,30.67929122686985,7.241551394577911,54.11703105916179,48.133460756184576,35,28.379062465566204,67.88785904680294,13.133460756184576,83.13346075618458,6
15340_300B_1953__Base_Transverse,,,FALSE,68.75373914343884,37.02356901774352,17.013729184161576,22.22275750055577,75.57192096162065,38.538720532895034,,,,,,1950,37.226666666666674,34.62666666666666,5.630614728626207,8.892296291359937,7.5,71.85333333333332,57.33042231334717,86.37624435331948,56.399018794312056,35,39.38528961015048,73.41274797847363,21.399018794312056,91.39901879431206,6
15341_300B_1953__Base_Transverse,,,FALSE,73.24094002295429,35.78776551220274,45.79253680598485,50.6115433543853,73.24094002295429,35.78776551220274,,,,,,1950,18.000000000000043,8.166666666666712,20.760623117388,29.017535407251874,10,26.166666666666757,-23.611491857973117,75.94482519130663,82.00529076063636,45.79253680598485,36.212753954651504,127.79782756662121,36.212753954651504,127.79782756662121,6
Modesto Yard_Feature 20_1952_SMLS_Base_Transverse,,,FALSE,48.0223710294624,52.3967552705782,6.093959640321349,7.237079040054786,62.0223710294624,58.3967552705782,,,,,SMLS,1950,31.528767123287675,43.36164383561644,17.6119440637532,28.080342222601917,5,74.89041095890411,29.198124672548996,120.58269724525923,46.496147097030914,35,40.40218745670956,52.590106737352265,11.496147097030914,81.49614709703091,10
PRCI Houston_8_1979_DSAW_Base_Transverse,,,FALSE,4.328564685709997,57.32059907675358,5.446159647720036,6.8067416350065315,18.32856468571,63.32059907675358,,,,,DSAW,1970,19.262032085561497,16.508021390374335,1.1983055181566085,2.110537917074235,5,35.77005347593583,32.46121004070499,39.07889691116667,21.159223147838926,35,15.71306350011889,26.60538279555896,-13.840776852161074,56.15922314783893,10
